Sitemap,URL,Handle,Last Modified,HTTP Status,Error,Canonical URL,Previous Breadcrumb URL,Category Path
product_sitemap_3.xml,https://www.thegoodguys.com.au/ffalcon-43-inches-u65-led-google-tv-2025-ff43u65,ffalcon-43-inches-u65-led-google-tv-2025-ff43u65,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/ffalcon-43-inches-u65-led-google-tv-2025-ff43u65,/televisions/all-tvs/tvs-43-inch-and-below,/televisions/all-tvs/tvs-43-inch-and-below
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-ocean-ep2-27780,microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-ocean-ep2-27780,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-ocean-ep2-27780,/computers-tablets-and-gaming/ipad-and-tablets/tablets,/computers-tablets-and-gaming/ipad-and-tablets/tablets
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-violet-ep2-27748,microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-violet-ep2-27748,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-violet-ep2-27748,/computers-tablets-and-gaming/ipad-and-tablets/tablets,/computers-tablets-and-gaming/ipad-and-tablets/tablets
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-platinum-ep2-27668,microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-platinum-ep2-27668,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-512gb-platinum-ep2-27668,/computers-tablets-and-gaming/ipad-and-tablets/tablets,/computers-tablets-and-gaming/ipad-and-tablets/tablets
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-256gb-platinum-ep2-27652,microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-256gb-platinum-ep2-27652,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-pro-copilot-plus-pc-12-inches-snapdragon-x-plus-8-core-16gb-256gb-platinum-ep2-27652,/computers-tablets-and-gaming/ipad-and-tablets/tablets,/computers-tablets-and-gaming/ipad-and-tablets/tablets
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-256gb-platinum-ep2-36994,microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-256gb-platinum-ep2-36994,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-256gb-platinum-ep2-36994,/computers-tablets-and-gaming/desktop-and-laptop/laptops,/computers-tablets-and-gaming/desktop-and-laptop/laptops
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-platinum-ep2-31938,microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-platinum-ep2-31938,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-platinum-ep2-31938,/computers-tablets-and-gaming/desktop-and-laptop/laptops,/computers-tablets-and-gaming/desktop-and-laptop/laptops
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-ocean-ep2-30741,microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-ocean-ep2-30741,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-ocean-ep2-30741,/computers-tablets-and-gaming/desktop-and-laptop/laptops,/computers-tablets-and-gaming/desktop-and-laptop/laptops
product_sitemap_4.xml,https://www.thegoodguys.com.au/blendjet-2-portable-blender-hot-pink-250262,blendjet-2-portable-blender-hot-pink-250262,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/blendjet-2-portable-blender-hot-pink-250262,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders
product_sitemap_3.xml,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-violet-ep2-30352,microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-violet-ep2-30352,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/microsoft-surface-laptop-copilot-plus-pc-13-inches-snapdragon-x-plus-8-core-16gb-512gb-violet-ep2-30352,/computers-tablets-and-gaming/desktop-and-laptop/laptops,/computers-tablets-and-gaming/desktop-and-laptop/laptops
product_sitemap_3.xml,https://www.thegoodguys.com.au/ffalcon-65-inches-u65-led-google-tv-2025-ff65u65,ffalcon-65-inches-u65-led-google-tv-2025-ff65u65,2026-05-01T07:01:44.045Z,200,,https://www.thegoodguys.com.au/ffalcon-65-inches-u65-led-google-tv-2025-ff65u65,/televisions/all-tvs/tvs-65-inch-to-74-inch,/televisions/all-tvs/tvs-65-inch-to-74-inch
product_sitemap_4.xml,https://www.thegoodguys.com.au/electrolux-60cm-built-under-dishwasher-esf97400rkx,electrolux-60cm-built-under-dishwasher-esf97400rkx,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/electrolux-60cm-built-under-dishwasher-esf97400rkx,/cooking-and-dishwashers/dishwashers/under-bench-dishwashers,/cooking-and-dishwashers/dishwashers/under-bench-dishwashers
product_sitemap_4.xml,https://www.thegoodguys.com.au/eufy-video-doorbell-c31-e8223t11,eufy-video-doorbell-c31-e8223t11,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/eufy-video-doorbell-c31-e8223t11,/smart-home/home-security/video-doorbells,/smart-home/home-security/video-doorbells
product_sitemap_4.xml,https://www.thegoodguys.com.au/blendjet-blendjet-2-portable-blender-lavender-250259,blendjet-blendjet-2-portable-blender-lavender-250259,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/blendjet-blendjet-2-portable-blender-lavender-250259,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders
product_sitemap_4.xml,https://www.thegoodguys.com.au/chef-60cm-solid-cooktop-stainless-steel-chs642sb,chef-60cm-solid-cooktop-stainless-steel-chs642sb,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/chef-60cm-solid-cooktop-stainless-steel-chs642sb,/cooking-and-dishwashers/cooktops/electric-cooktops,/cooking-and-dishwashers/cooktops/electric-cooktops
product_sitemap_4.xml,https://www.thegoodguys.com.au/laser-720p-smart-gaming-black-projector-built-in-80-games-include-two-controllers-pj-gh803b-168,laser-720p-smart-gaming-black-projector-built-in-80-games-include-two-controllers-pj-gh803b-168,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/laser-720p-smart-gaming-black-projector-built-in-80-games-include-two-controllers-pj-gh803b-168,/televisions/projectors/home-theatre-projectors,/televisions/projectors/home-theatre-projectors
product_sitemap_4.xml,https://www.thegoodguys.com.au/canon-cl-586xl-colour-fine-cartridge-cl-586xl,canon-cl-586xl-colour-fine-cartridge-cl-586xl,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/canon-cl-586xl-colour-fine-cartridge-cl-586xl,/computers-tablets-and-gaming/printers-paper-and-ink/ink-toner,/computers-tablets-and-gaming/printers-paper-and-ink/ink-toner
product_sitemap_4.xml,https://www.thegoodguys.com.au/ninja-luxe-cafe-knock-box-xskknocboxanz,ninja-luxe-cafe-knock-box-xskknocboxanz,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ninja-luxe-cafe-knock-box-xskknocboxanz,/small-kitchen-appliances/coffee-machines-and-beverages/coffee-machine-accessories,/small-kitchen-appliances/coffee-machines-and-beverages/coffee-machine-accessories
product_sitemap_4.xml,https://www.thegoodguys.com.au/philips-portable-amfm-radio-tar250979,philips-portable-amfm-radio-tar250979,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/philips-portable-amfm-radio-tar250979,/audio/portable-audio/portable-radios,/audio/portable-audio/portable-radios
product_sitemap_4.xml,https://www.thegoodguys.com.au/lg-14kg-top-load-washer-wtx9-14w,lg-14kg-top-load-washer-wtx9-14w,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/lg-14kg-top-load-washer-wtx9-14w,/laundry/washing-machines/top-load-washing-machines,/laundry/washing-machines/top-load-washing-machines
product_sitemap_4.xml,https://www.thegoodguys.com.au/lg-10kg-front-load-washing-machine-wx10-1410mb,lg-10kg-front-load-washing-machine-wx10-1410mb,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/lg-10kg-front-load-washing-machine-wx10-1410mb,/laundry/washing-machines/front-load-washing-machines,/laundry/washing-machines/front-load-washing-machines
product_sitemap_4.xml,https://www.thegoodguys.com.au/laser-infinity-rgb-wired-gaming-headset-pc-whifbk-488,laser-infinity-rgb-wired-gaming-headset-pc-whifbk-488,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/laser-infinity-rgb-wired-gaming-headset-pc-whifbk-488,/gaming/gaming-accessories/gaming-headsets,/gaming/gaming-accessories/gaming-headsets
product_sitemap_4.xml,https://www.thegoodguys.com.au/unilux-carbon-rangehood-filter-2-pack-ulx254,unilux-carbon-rangehood-filter-2-pack-ulx254,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/unilux-carbon-rangehood-filter-2-pack-ulx254,/cooking-and-dishwashers/rangehoods/rangehood-accessories,/cooking-and-dishwashers/rangehoods/rangehood-accessories
product_sitemap_4.xml,https://www.thegoodguys.com.au/breville-the-oracle-black-truffle-bes980btr2jan1,breville-the-oracle-black-truffle-bes980btr2jan1,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/breville-the-oracle-black-truffle-bes980btr2jan1,/small-kitchen-appliances/coffee-machines-and-beverages/manual-coffee-machines,/small-kitchen-appliances/coffee-machines-and-beverages/manual-coffee-machines
product_sitemap_4.xml,https://www.thegoodguys.com.au/tefal-virtuo-steam-iron-fv1739,tefal-virtuo-steam-iron-fv1739,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/tefal-virtuo-steam-iron-fv1739,/laundry/ironing/irons,/laundry/ironing/irons
product_sitemap_4.xml,https://www.thegoodguys.com.au/ninja-stealth-iq-kitchen-system-power-blender-plus-professor-pro-qx401anz,ninja-stealth-iq-kitchen-system-power-blender-plus-professor-pro-qx401anz,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ninja-stealth-iq-kitchen-system-power-blender-plus-professor-pro-qx401anz,/small-kitchen-appliances/mixers-and-food-processors/blenders,/small-kitchen-appliances/mixers-and-food-processors/blenders
product_sitemap_4.xml,https://www.thegoodguys.com.au/ninja-stealth-iq-duo-power-blender-pro-plus-single-serve-qx301anz,ninja-stealth-iq-duo-power-blender-pro-plus-single-serve-qx301anz,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ninja-stealth-iq-duo-power-blender-pro-plus-single-serve-qx301anz,/small-kitchen-appliances/mixers-and-food-processors/blenders,/small-kitchen-appliances/mixers-and-food-processors/blenders
product_sitemap_4.xml,https://www.thegoodguys.com.au/polaroid-go-generation-2-instant-camera-white-168321,polaroid-go-generation-2-instant-camera-white-168321,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/polaroid-go-generation-2-instant-camera-white-168321,/digital-cameras/cameras/compact-cameras,/digital-cameras/cameras/compact-cameras
product_sitemap_4.xml,https://www.thegoodguys.com.au/polaroid-go-generation-2-instant-camera-purple-169986,polaroid-go-generation-2-instant-camera-purple-169986,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/polaroid-go-generation-2-instant-camera-purple-169986,/digital-cameras/cameras/compact-cameras,/digital-cameras/cameras/compact-cameras
product_sitemap_4.xml,https://www.thegoodguys.com.au/therabody-jetboots-prime-medium-jb0004131-1a1m,therabody-jetboots-prime-medium-jb0004131-1a1m,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/therabody-jetboots-prime-medium-jb0004131-1a1m,/health-and-grooming/health-and-fitness/tens-machines,/health-and-grooming/health-and-fitness/tens-machines
product_sitemap_4.xml,https://www.thegoodguys.com.au/polaroid-now-generation-3-camera-pebble-white-169268,polaroid-now-generation-3-camera-pebble-white-169268,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/polaroid-now-generation-3-camera-pebble-white-169268,/digital-cameras/cameras/compact-cameras,/digital-cameras/cameras/compact-cameras
product_sitemap_4.xml,https://www.thegoodguys.com.au/polaroid-now-generation-3-instant-camera-purple-169271,polaroid-now-generation-3-instant-camera-purple-169271,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/polaroid-now-generation-3-instant-camera-purple-169271,/digital-cameras/cameras/compact-cameras,/digital-cameras/cameras/compact-cameras
product_sitemap_4.xml,https://www.thegoodguys.com.au/philips-neopix-150-projector-ph-n-150,philips-neopix-150-projector-ph-n-150,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/philips-neopix-150-projector-ph-n-150,/televisions/projectors/home-theatre-projectors,/televisions/projectors/home-theatre-projectors
product_sitemap_4.xml,https://www.thegoodguys.com.au/philips-neopix-250-smart-projector-ph-n-smart250,philips-neopix-250-smart-projector-ph-n-smart250,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/philips-neopix-250-smart-projector-ph-n-smart250,/televisions/projectors/home-theatre-projectors,/televisions/projectors/home-theatre-projectors
product_sitemap_4.xml,https://www.thegoodguys.com.au/asko-freestanding-dishwasher-black-steel-hdfs143bbsau,asko-freestanding-dishwasher-black-steel-hdfs143bbsau,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/asko-freestanding-dishwasher-black-steel-hdfs143bbsau,/cooking-and-dishwashers/dishwashers/freestanding-dishwashers,/cooking-and-dishwashers/dishwashers/freestanding-dishwashers
product_sitemap_4.xml,https://www.thegoodguys.com.au/asko-freestanding-dishwasher-stainless-steel-hdfs143bsau,asko-freestanding-dishwasher-stainless-steel-hdfs143bsau,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/asko-freestanding-dishwasher-stainless-steel-hdfs143bsau,/cooking-and-dishwashers/dishwashers/freestanding-dishwashers,/cooking-and-dishwashers/dishwashers/freestanding-dishwashers
product_sitemap_4.xml,https://www.thegoodguys.com.au/philips-neopix-450-smart-projector-ph-n-smart450,philips-neopix-450-smart-projector-ph-n-smart450,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/philips-neopix-450-smart-projector-ph-n-smart450,/televisions/projectors/home-theatre-projectors,/televisions/projectors/home-theatre-projectors
product_sitemap_4.xml,https://www.thegoodguys.com.au/ordo-sonic-lite-wicked-brush-heads-elphaba-thropp-4-pack-sl-bh-wel-4x,ordo-sonic-lite-wicked-brush-heads-elphaba-thropp-4-pack-sl-bh-wel-4x,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ordo-sonic-lite-wicked-brush-heads-elphaba-thropp-4-pack-sl-bh-wel-4x,/health-and-grooming/personal-care/dental-care,/health-and-grooming/personal-care/dental-care
product_sitemap_4.xml,https://www.thegoodguys.com.au/ordo-sonic-lite-wicked-brush-heads-glinda-upland-sl-bh-wgl-4x,ordo-sonic-lite-wicked-brush-heads-glinda-upland-sl-bh-wgl-4x,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ordo-sonic-lite-wicked-brush-heads-glinda-upland-sl-bh-wgl-4x,/health-and-grooming/personal-care/dental-care,/health-and-grooming/personal-care/dental-care
product_sitemap_4.xml,https://www.thegoodguys.com.au/laser-magnetic-portable-speaker-sp-ma10bk-557,laser-magnetic-portable-speaker-sp-ma10bk-557,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/laser-magnetic-portable-speaker-sp-ma10bk-557,/audio/portable-audio/portable-bluetooth-speakers,/audio/portable-audio/portable-bluetooth-speakers
product_sitemap_4.xml,https://www.thegoodguys.com.au/ordo-sonic-edge-rechargeable-toothbrush-wicked-wicked-green-se-wel,ordo-sonic-edge-rechargeable-toothbrush-wicked-wicked-green-se-wel,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ordo-sonic-edge-rechargeable-toothbrush-wicked-wicked-green-se-wel,/health-and-grooming/personal-care/dental-care,/health-and-grooming/personal-care/dental-care
product_sitemap_4.xml,https://www.thegoodguys.com.au/ordo-sonic-lite-electric-toothbrush-wicked-glinda-upland-sl-wgl,ordo-sonic-lite-electric-toothbrush-wicked-glinda-upland-sl-wgl,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ordo-sonic-lite-electric-toothbrush-wicked-glinda-upland-sl-wgl,/health-and-grooming/personal-care/dental-care,/health-and-grooming/personal-care/dental-care
product_sitemap_4.xml,https://www.thegoodguys.com.au/ordo-sonic-edge-rechargeable-toothbrush-wicked-popular-pink-se-wgl,ordo-sonic-edge-rechargeable-toothbrush-wicked-popular-pink-se-wgl,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ordo-sonic-edge-rechargeable-toothbrush-wicked-popular-pink-se-wgl,/health-and-grooming/personal-care/dental-care,/health-and-grooming/personal-care/dental-care
product_sitemap_4.xml,https://www.thegoodguys.com.au/ordo-sonic-lite-electric-toothbrush-wicked-alphaba-thropp-sl-wel,ordo-sonic-lite-electric-toothbrush-wicked-alphaba-thropp-sl-wel,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ordo-sonic-lite-electric-toothbrush-wicked-alphaba-thropp-sl-wel,/health-and-grooming/personal-care/dental-care,/health-and-grooming/personal-care/dental-care
product_sitemap_4.xml,https://www.thegoodguys.com.au/laser-portable-cassette-boombox-with-amfm-radio-sp-cabbbk-540,laser-portable-cassette-boombox-with-amfm-radio-sp-cabbbk-540,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/laser-portable-cassette-boombox-with-amfm-radio-sp-cabbbk-540,/audio/portable-audio/portable-radios,/audio/portable-audio/portable-radios
product_sitemap_4.xml,https://www.thegoodguys.com.au/blendjet-blendjet-2-portable-blender-geode-251805,blendjet-blendjet-2-portable-blender-geode-251805,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/blendjet-blendjet-2-portable-blender-geode-251805,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders
product_sitemap_4.xml,https://www.thegoodguys.com.au/lg-27-inches-full-hd-ips-smart-monitor-with-webos-27u511sa-waau,lg-27-inches-full-hd-ips-smart-monitor-with-webos-27u511sa-waau,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/lg-27-inches-full-hd-ips-smart-monitor-with-webos-27u511sa-waau,/computers-tablets-and-gaming/monitors/computer-monitors,/computers-tablets-and-gaming/monitors/computer-monitors
product_sitemap_4.xml,https://www.thegoodguys.com.au/hisense-12kg-8kg-combo-washer-dryer-hcf8i1215hb,hisense-12kg-8kg-combo-washer-dryer-hcf8i1215hb,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/hisense-12kg-8kg-combo-washer-dryer-hcf8i1215hb,/laundry/washing-machines/washer-dryer-combo,/laundry/washing-machines/washer-dryer-combo
product_sitemap_4.xml,https://www.thegoodguys.com.au/breville-the-all-in-one-cordless-stick-blender-lsb150bss0zan1,breville-the-all-in-one-cordless-stick-blender-lsb150bss0zan1,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/breville-the-all-in-one-cordless-stick-blender-lsb150bss0zan1,/small-kitchen-appliances/mixers-and-food-processors/stick-mixers,/small-kitchen-appliances/mixers-and-food-processors/stick-mixers
product_sitemap_4.xml,https://www.thegoodguys.com.au/olimpia-splendid-premium-portable-rac-26kw-meps-ready-w-wifi-compact10wifi,olimpia-splendid-premium-portable-rac-26kw-meps-ready-w-wifi-compact10wifi,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/olimpia-splendid-premium-portable-rac-26kw-meps-ready-w-wifi-compact10wifi,/heating-and-cooling/air-conditioners/portable-air-conditioners,/heating-and-cooling/air-conditioners/portable-air-conditioners
product_sitemap_4.xml,https://www.thegoodguys.com.au/chiq-85kg-front-load-washer-wfl85sw1,chiq-85kg-front-load-washer-wfl85sw1,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/chiq-85kg-front-load-washer-wfl85sw1,/laundry/washing-machines/front-load-washing-machines,/laundry/washing-machines/front-load-washing-machines
product_sitemap_4.xml,https://www.thegoodguys.com.au/weber-q-pizza-stone-and-tray-large-1500308,weber-q-pizza-stone-and-tray-large-1500308,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/weber-q-pizza-stone-and-tray-large-1500308,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools
product_sitemap_4.xml,https://www.thegoodguys.com.au/weber-q-ware-frying-pan-small-1500330,weber-q-ware-frying-pan-small-1500330,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/weber-q-ware-frying-pan-small-1500330,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools
product_sitemap_4.xml,https://www.thegoodguys.com.au/philips-3000-series-62-litre-air-fryer-xl-black-na33100,philips-3000-series-62-litre-air-fryer-xl-black-na33100,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/philips-3000-series-62-litre-air-fryer-xl-black-na33100,/small-kitchen-appliances/benchtop-cooking/air-fryers,/small-kitchen-appliances/benchtop-cooking/air-fryers
product_sitemap_4.xml,https://www.thegoodguys.com.au/weber-q-pizza-stone-and-tray-small-1500307,weber-q-pizza-stone-and-tray-small-1500307,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/weber-q-pizza-stone-and-tray-small-1500307,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools
product_sitemap_4.xml,https://www.thegoodguys.com.au/weber-q-and-family-q-smoker-box-set-q2x00nq3x00n-1500336,weber-q-and-family-q-smoker-box-set-q2x00nq3x00n-1500336,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/weber-q-and-family-q-smoker-box-set-q2x00nq3x00n-1500336,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools
product_sitemap_4.xml,https://www.thegoodguys.com.au/breville-the-smart-misttm-glow-connect-grey-lah378gry,breville-the-smart-misttm-glow-connect-grey-lah378gry,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/breville-the-smart-misttm-glow-connect-grey-lah378gry,/heating-and-cooling/air-treatment/humidifiers-and-diffusers,/heating-and-cooling/air-treatment/humidifiers-and-diffusers
product_sitemap_4.xml,https://www.thegoodguys.com.au/philips-5-in-1-replacement-filter-cartridge-for-aut9028-aut61779,philips-5-in-1-replacement-filter-cartridge-for-aut9028-aut61779,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/philips-5-in-1-replacement-filter-cartridge-for-aut9028-aut61779,/cooking-and-dishwashers/sinks-and-taps/kitchen-taps-filters,/cooking-and-dishwashers/sinks-and-taps/kitchen-taps-filters
product_sitemap_4.xml,https://www.thegoodguys.com.au/philips-ro-1000-gpd-replacement-filter-cartridge-for-aut9028-aut64079,philips-ro-1000-gpd-replacement-filter-cartridge-for-aut9028-aut64079,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/philips-ro-1000-gpd-replacement-filter-cartridge-for-aut9028-aut64079,/cooking-and-dishwashers/sinks-and-taps/kitchen-taps-filters,/cooking-and-dishwashers/sinks-and-taps/kitchen-taps-filters
product_sitemap_4.xml,https://www.thegoodguys.com.au/ewt-40cm-desk-fan-ewt40df,ewt-40cm-desk-fan-ewt40df,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ewt-40cm-desk-fan-ewt40df,/heating-and-cooling/coolers/desktop-fans,/heating-and-cooling/coolers/desktop-fans
product_sitemap_4.xml,https://www.thegoodguys.com.au/ewt-78cm-tower-fan-with-timer-ewttf78m,ewt-78cm-tower-fan-with-timer-ewttf78m,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ewt-78cm-tower-fan-with-timer-ewttf78m,/heating-and-cooling/coolers/tower-floor-and-pedestal-fans,/heating-and-cooling/coolers/tower-floor-and-pedestal-fans
product_sitemap_4.xml,https://www.thegoodguys.com.au/everdure-kiln-p-13-inch-pizza-oven-vinyl-cover-epcover13,everdure-kiln-p-13-inch-pizza-oven-vinyl-cover-epcover13,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/everdure-kiln-p-13-inch-pizza-oven-vinyl-cover-epcover13,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools,/bbqs-and-outdoor-cooking/bbq-accessories/bbq-tools
product_sitemap_4.xml,https://www.thegoodguys.com.au/ewt-40cm-box-fan-ewt40box,ewt-40cm-box-fan-ewt40box,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/ewt-40cm-box-fan-ewt40box,/heating-and-cooling/coolers/tower-floor-and-pedestal-fans,/heating-and-cooling/coolers/tower-floor-and-pedestal-fans
product_sitemap_4.xml,https://www.thegoodguys.com.au/hp-14-inches-pentium-8gb-256gb-laptop-c0ph5pa,hp-14-inches-pentium-8gb-256gb-laptop-c0ph5pa,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/hp-14-inches-pentium-8gb-256gb-laptop-c0ph5pa,/computers-tablets-and-gaming/desktop-and-laptop/laptops,/computers-tablets-and-gaming/desktop-and-laptop/laptops
product_sitemap_4.xml,https://www.thegoodguys.com.au/hp-14-inches-core-ultra-5-24gb-512gb-laptop-ck0r0pa,hp-14-inches-core-ultra-5-24gb-512gb-laptop-ck0r0pa,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/hp-14-inches-core-ultra-5-24gb-512gb-laptop-ck0r0pa,/computers-tablets-and-gaming/desktop-and-laptop/laptops,/computers-tablets-and-gaming/desktop-and-laptop/laptops
product_sitemap_4.xml,https://www.thegoodguys.com.au/solt-8kg-heat-pump-dryer-ggshpd800s2w,solt-8kg-heat-pump-dryer-ggshpd800s2w,2026-05-01T07:01:44.150Z,200,,https://www.thegoodguys.com.au/solt-8kg-heat-pump-dryer-ggshpd800s2w,/laundry/dryers/heat-pump-dryers,/laundry/dryers/heat-pump-dryers
